D,Y,Dt,Wkd,CM,C,Com,TM,M,V,CL
Exports,2017,20/05/2017,Saturday,16/05/2020,All,All,All,$,145000000,16054000000
Exports,2017,21/05/2017,Sunday,17/05/2020,All,All,All,$,212000000,16266000000
Exports,2017,22/05/2017,Monday,18/05/2020,All,All,All,$,189000000,16455000000
Exports,2017,23/05/2017,Tuesday,19/05/2020,All,All,All,$,96000000,16551000000
Exports,2017,24/05/2017,Wednesday,20/05/2020,All,All,All,$,177000000,16728000000
Exports,2018,03/02/2018,Saturday,01/02/2020,All,All,All,$,146000000,146000000
Exports,2018,04/02/2018,Sunday,02/02/2020,All,All,All,$,177000000,323000000
Exports,2018,05/02/2018,Monday,03/02/2020,All,All,All,$,176000000,499000000
Exports,2018,06/02/2018,Tuesday,04/02/2020,All,All,All,$,116000000,615000000
Exports,2018,07/02/2018,Wednesday,05/02/2020,All,All,All,$,129000000,744000000
Exports,2018,08/02/2018,Thursday,06/02/2020,All,All,All,$,127000000,871000000
Exports,2018,09/02/2018,Friday,07/02/2020,All,All,All,$,163000000,1034000000
Exports,2018,10/02/2018,Saturday,08/02/2020,All,All,All,$,115000000,1149000000
Exports,2018,11/02/2018,Sunday,09/02/2020,All,All,All,$,145000000,1293000000
Exports,2018,12/02/2018,Monday,10/02/2020,All,All,All,$,256000000,1550000000
Exports,2018,13/02/2018,Tuesday,11/02/2020,All,All,All,$,87000000,1637000000
Exports,2018,14/02/2018,Wednesday,12/02/2020,All,All,All,$,91000000,1728000000
Exports,2018,15/02/2018,Thursday,13/02/2020,All,All,All,$,165000000,1892000000
Exports,2018,16/02/2018,Friday,14/02/2020,All,All,All,$,157000000,2050000000
Exports,2018,17/02/2018,Saturday,15/02/2020,All,All,All,$,81000000,2130000000
Exports,2018,18/02/2018,Sunday,16/02/2020,All,All,All,$,199000000,2329000000
Exports,2018,19/02/2018,Monday,17/02/2020,All,All,All,$,277000000,2606000000
Exports,2018,20/02/2018,Tuesday,18/02/2020,All,All,All,$,120000000,2726000000
Exports,2018,21/02/2018,Wednesday,19/02/2020,All,All,All,$,151000000,2877000000
Exports,2018,22/02/2018,Thursday,20/02/2020,All,All,All,$,168000000,3045000000
Exports,2018,23/02/2018,Friday,21/02/2020,All,All,All,$,178000000,3223000000
Exports,2018,24/02/2018,Saturday,22/02/2020,All,All,All,$,157000000,3380000000
Exports,2018,25/02/2018,Sunday,23/02/2020,All,All,All,$,181000000,3561000000
Exports,2018,26/02/2018,Monday,24/02/2020,All,All,All,$,260000000,3822000000
Exports,2018,27/02/2018,Tuesday,25/02/2020,All,All,All,$,96000000,3918000000
Exports,2018,28/02/2018,Wednesday,26/02/2020,All,All,All,$,197000000,4115000000
Exports,2018,01/03/2018,Thursday,27/02/2020,All,All,All,$,130000000,4245000000
Exports,2018,02/03/2018,Friday,28/02/2020,All,All,All,$,135000000,4380000000
Exports,2018,03/03/2018,Saturday,29/02/2020,All,All,All,$,133000000,4513000000
Exports,2018,04/03/2018,Sunday,01/03/2020,All,All,All,$,161000000,4674000000
Exports,2018,05/03/2018,Monday,02/03/2020,All,All,All,$,280000000,4954000000
Exports,2018,06/03/2018,Tuesday,03/03/2020,All,All,All,$,118000000,5072000000
Exports,2018,07/03/2018,Wednesday,04/03/2020,All,All,All,$,123000000,5195000000
Exports,2018,08/03/2018,Thursday,05/03/2020,All,All,All,$,151000000,5346000000
Exports,2018,09/03/2018,Friday,06/03/2020,All,All,All,$,143000000,5490000000
Exports,2018,10/03/2018,Saturday,07/03/2020,All,All,All,$,99000000,5588000000
Exports,2018,11/03/2018,Sunday,08/03/2020,All,All,All,$,239000000,5827000000
Exports,2018,12/03/2018,Monday,09/03/2020,All,All,All,$,272000000,6099000000
Exports,2018,13/03/2018,Tuesday,10/03/2020,All,All,All,$,86000000,6184000000
Exports,2018,14/03/2018,Wednesday,11/03/2020,All,All,All,$,118000000,6302000000
Exports,2018,15/03/2018,Thursday,12/03/2020,All,All,All,$,113000000,6415000000
Exports,2018,16/03/2018,Friday,13/03/2020,All,All,All,$,130000000,6545000000
Exports,2018,17/03/2018,Saturday,14/03/2020,All,All,All,$,126000000,6671000000
Exports,2018,18/03/2018,Sunday,15/03/2020,All,All,All,$,167000000,6838000000
Exports,2018,19/03/2018,Monday,16/03/2020,All,All,All,$,242000000,7079000000
Exports,2018,20/03/2018,Tuesday,17/03/2020,All,All,All,$,63000000,7142000000
Exports,2018,21/03/2018,Wednesday,18/03/2020,All,All,All,$,134000000,7276000000
Exports,2018,22/03/2018,Thursday,19/03/2020,All,All,All,$,146000000,7422000000
Exports,2018,23/03/2018,Friday,20/03/2020,All,All,All,$,146000000,7568000000
Exports,2018,24/03/2018,Saturday,21/03/2020,All,All,All,$,124000000,7693000000
Exports,2018,25/03/2018,Sunday,22/03/2020,All,All,All,$,139000000,7831000000
Exports,2018,26/03/2018,Monday,23/03/2020,All,All,All,$,318000000,8150000000
Exports,2018,27/03/2018,Tuesday,24/03/2020,All,All,All,$,119000000,8269000000
Exports,2018,28/03/2018,Wednesday,25/03/2020,All,All,All,$,158000000,8427000000
Exports,2018,29/03/2018,Thursday,26/03/2020,All,All,All,$,183000000,8610000000
Exports,2018,30/03/2018,Friday,27/03/2020,All,All,All,$,141000000,8751000000
Exports,2018,31/03/2018,Saturday,28/03/2020,All,All,All,$,161000000,8912000000
Exports,2018,01/04/2018,Sunday,29/03/2020,All,All,All,$,174000000,9086000000
Exports,2018,02/04/2018,Monday,30/03/2020,All,All,All,$,214000000,9300000000
Exports,2018,03/04/2018,Tuesday,31/03/2020,All,All,All,$,95000000,9395000000
Exports,2018,04/04/2018,Wednesday,01/04/2020,All,All,All,$,143000000,9538000000
Exports,2018,05/04/2018,Thursday,02/04/2020,All,All,All,$,134000000,9672000000
Exports,2018,06/04/2018,Friday,03/04/2020,All,All,All,$,179000000,9850000000
Exports,2018,07/04/2018,Saturday,04/04/2020,All,All,All,$,111000000,9961000000
Exports,2018,08/04/2018,Sunday,05/04/2020,All,All,All,$,179000000,10141000000
Exports,2018,09/04/2018,Monday,06/04/2020,All,All,All,$,259000000,10400000000
Exports,2018,10/04/2018,Tuesday,07/04/2020,All,All,All,$,78000000,10478000000
Exports,2018,11/04/2018,Wednesday,08/04/2020,All,All,All,$,126000000,10604000000
Exports,2018,12/04/2018,Thursday,09/04/2020,All,All,All,$,149000000,10753000000
Exports,2018,13/04/2018,Friday,10/04/2020,All,All,All,$,106000000,10858000000
Exports,2018,14/04/2018,Saturday,11/04/2020,All,All,All,$,119000000,10977000000
Exports,2018,15/04/2018,Sunday,12/04/2020,All,All,All,$,172000000,11150000000
Exports,2018,16/04/2018,Monday,13/04/2020,All,All,All,$,254000000,11404000000
Exports,2018,17/04/2018,Tuesday,14/04/2020,All,All,All,$,137000000,11541000000
Exports,2018,18/04/2018,Wednesday,15/04/2020,All,All,All,$,186000000,11726000000
Exports,2018,19/04/2018,Thursday,16/04/2020,All,All,All,$,151000000,11878000000
Exports,2018,20/04/2018,Friday,17/04/2020,All,All,All,$,195000000,12073000000
Exports,2018,21/04/2018,Saturday,18/04/2020,All,All,All,$,99000000,12172000000
Exports,2018,22/04/2018,Sunday,19/04/2020,All,All,All,$,205000000,12378000000
Exports,2018,23/04/2018,Monday,20/04/2020,All,All,All,$,308000000,12686000000
Exports,2018,24/04/2018,Tuesday,21/04/2020,All,All,All,$,128000000,12814000000
Exports,2018,25/04/2018,Wednesday,22/04/2020,All,All,All,$,179000000,12993000000
Exports,2018,26/04/2018,Thursday,23/04/2020,All,All,All,$,173000000,13166000000
Exports,2018,27/04/2018,Friday,24/04/2020,All,All,All,$,155000000,13320000000
Exports,2018,28/04/2018,Saturday,25/04/2020,All,All,All,$,114000000,13434000000
Exports,2018,29/04/2018,Sunday,26/04/2020,All,All,All,$,175000000,13609000000
Exports,2018,30/04/2018,Monday,27/04/2020,All,All,All,$,269000000,13879000000
Exports,2018,01/05/2018,Tuesday,28/04/2020,All,All,All,$,123000000,14002000000
Exports,2018,02/05/2018,Wednesday,29/04/2020,All,All,All,$,170000000,14172000000
Exports,2018,03/05/2018,Thursday,30/04/2020,All,All,All,$,143000000,14315000000
Exports,2018,04/05/2018,Friday,01/05/2020,All,All,All,$,192000000,14507000000
Exports,2018,05/05/2018,Saturday,02/05/2020,All,All,All,$,131000000,14638000000
Exports,2018,06/05/2018,Sunday,03/05/2020,All,All,All,$,183000000,14821000000
Exports,2018,07/05/2018,Monday,04/05/2020,All,All,All,$,270000000,15091000000
Exports,2018,08/05/2018,Tuesday,05/05/2020,All,All,All,$,133000000,15224000000
Exports,2018,09/05/2018,Wednesday,06/05/2020,All,All,All,$,197000000,15421000000
Exports,2018,10/05/2018,Thursday,07/05/2020,All,All,All,$,128000000,15549000000
Exports,2018,11/05/2018,Friday,08/05/2020,All,All,All,$,212000000,15761000000
Exports,2018,12/05/2018,Saturday,09/05/2020,All,All,All,$,108000000,15869000000
Exports,2018,13/05/2018,Sunday,10/05/2020,All,All,All,$,167000000,16036000000
Exports,2018,14/05/2018,Monday,11/05/2020,All,All,All,$,251000000,16287000000
Exports,2018,15/05/2018,Tuesday,12/05/2020,All,All,All,$,86000000,16372000000
Exports,2018,16/05/2018,Wednesday,13/05/2020,All,All,All,$,195000000,16567000000
Exports,2018,17/05/2018,Thursday,14/05/2020,All,All,All,$,194000000,16761000000
Exports,2018,18/05/2018,Friday,15/05/2020,All,All,All,$,165000000,16925000000
Exports,2018,19/05/2018,Saturday,16/05/2020,All,All,All,$,98000000,17024000000
Exports,2018,20/05/2018,Sunday,17/05/2020,All,All,All,$,203000000,17227000000
Exports,2018,21/05/2018,Monday,18/05/2020,All,All,All,$,335000000,17562000000
Exports,2018,22/05/2018,Tuesday,19/05/2020,All,All,All,$,120000000,17682000000
Exports,2018,23/05/2018,Wednesday,20/05/2020,All,All,All,$,157000000,17839000000
Exports,2019,02/02/2019,Saturday,01/02/2020,All,All,All,$,126000000,126000000
Exports,2019,03/02/2019,Sunday,02/02/2020,All,All,All,$,117000000,242000000
Exports,2019,04/02/2019,Monday,03/02/2020,All,All,All,$,143000000,385000000
Exports,2019,05/02/2019,Tuesday,04/02/2020,All,All,All,$,255000000,640000000
Exports,2019,06/02/2019,Wednesday,05/02/2020,All,All,All,$,189000000,829000000
Exports,2019,07/02/2019,Thursday,06/02/2020,All,All,All,$,149000000,978000000
Exports,2019,08/02/2019,Friday,07/02/2020,All,All,All,$,166000000,1144000000
Exports,2019,09/02/2019,Saturday,08/02/2020,All,All,All,$,114000000,1258000000
Exports,2019,10/02/2019,Sunday,09/02/2020,All,All,All,$,132000000,1389000000
Exports,2019,11/02/2019,Monday,10/02/2020,All,All,All,$,138000000,1528000000
Exports,2019,12/02/2019,Tuesday,11/02/2020,All,All,All,$,224000000,1752000000
Exports,2019,13/02/2019,Wednesday,12/02/2020,All,All,All,$,171000000,1923000000
Exports,2019,14/02/2019,Thursday,13/02/2020,All,All,All,$,163000000,2086000000
Exports,2019,15/02/2019,Friday,14/02/2020,All,All,All,$,170000000,2256000000
Exports,2019,16/02/2019,Saturday,15/02/2020,All,All,All,$,77000000,2333000000
Exports,2019,17/02/2019,Sunday,16/02/2020,All,All,All,$,172000000,2504000000
Exports,2019,18/02/2019,Monday,17/02/2020,All,All,All,$,114000000,2618000000
Exports,2019,19/02/2019,Tuesday,18/02/2020,All,All,All,$,373000000,2992000000
Exports,2019,20/02/2019,Wednesday,19/02/2020,All,All,All,$,197000000,3189000000
Exports,2019,21/02/2019,Thursday,20/02/2020,All,All,All,$,125000000,3313000000
Exports,2019,22/02/2019,Friday,21/02/2020,All,All,All,$,193000000,3506000000
Exports,2019,23/02/2019,Saturday,22/02/2020,All,All,All,$,111000000,3618000000
Exports,2019,24/02/2019,Sunday,23/02/2020,All,All,All,$,170000000,3788000000
Exports,2019,25/02/2019,Monday,24/02/2020,All,All,All,$,188000000,3975000000
Exports,2019,26/02/2019,Tuesday,25/02/2020,All,All,All,$,194000000,4169000000
Exports,2019,27/02/2019,Wednesday,26/02/2020,All,All,All,$,160000000,4329000000
Exports,2019,28/02/2019,Thursday,27/02/2020,All,All,All,$,208000000,4537000000
Exports,2019,01/03/2019,Friday,28/02/2020,All,All,All,$,138000000,4675000000
Exports,2019,02/03/2019,Saturday,29/02/2020,All,All,All,$,128000000,4803000000
Exports,2019,03/03/2019,Sunday,01/03/2020,All,All,All,$,149000000,4953000000
Exports,2019,04/03/2019,Monday,02/03/2020,All,All,All,$,181000000,5134000000
Exports,2019,05/03/2019,Tuesday,03/03/2020,All,All,All,$,292000000,5425000000
Exports,2019,06/03/2019,Wednesday,04/03/2020,All,All,All,$,151000000,5576000000
Exports,2019,07/03/2019,Thursday,05/03/2020,All,All,All,$,211000000,5787000000
Exports,2019,08/03/2019,Friday,06/03/2020,All,All,All,$,156000000,5943000000
Exports,2019,09/03/2019,Saturday,07/03/2020,All,All,All,$,98000000,6041000000
Exports,2019,10/03/2019,Sunday,08/03/2020,All,All,All,$,148000000,6190000000
Exports,2019,11/03/2019,Monday,09/03/2020,All,All,All,$,205000000,6394000000
Exports,2019,12/03/2019,Tuesday,10/03/2020,All,All,All,$,167000000,6561000000
Exports,2019,13/03/2019,Wednesday,11/03/2020,All,All,All,$,168000000,6729000000
Exports,2019,14/03/2019,Thursday,12/03/2020,All,All,All,$,217000000,6945000000
Exports,2019,15/03/2019,Friday,13/03/2020,All,All,All,$,197000000,7142000000
Exports,2019,16/03/2019,Saturday,14/03/2020,All,All,All,$,95000000,7237000000
Exports,2019,17/03/2019,Sunday,15/03/2020,All,All,All,$,217000000,7454000000
Exports,2019,18/03/2019,Monday,16/03/2020,All,All,All,$,125000000,7579000000
Exports,2019,19/03/2019,Tuesday,17/03/2020,All,All,All,$,217000000,7796000000
Exports,2019,20/03/2019,Wednesday,18/03/2020,All,All,All,$,208000000,8004000000
Exports,2019,21/03/2019,Thursday,19/03/2020,All,All,All,$,184000000,8188000000
Exports,2019,22/03/2019,Friday,20/03/2020,All,All,All,$,203000000,8390000000
Exports,2019,23/03/2019,Saturday,21/03/2020,All,All,All,$,176000000,8566000000
Exports,2019,24/03/2019,Sunday,22/03/2020,All,All,All,$,212000000,8778000000
Exports,2019,25/03/2019,Monday,23/03/2020,All,All,All,$,125000000,8903000000
Exports,2019,26/03/2019,Tuesday,24/03/2020,All,All,All,$,285000000,9188000000
Exports,2019,27/03/2019,Wednesday,25/03/2020,All,All,All,$,243000000,9431000000
Exports,2019,28/03/2019,Thursday,26/03/2020,All,All,All,$,134000000,9565000000
Exports,2019,29/03/2019,Friday,27/03/2020,All,All,All,$,230000000,9795000000
Exports,2019,30/03/2019,Saturday,28/03/2020,All,All,All,$,144000000,9939000000
Exports,2019,31/03/2019,Sunday,29/03/2020,All,All,All,$,197000000,10136000000
Exports,2019,01/04/2019,Monday,30/03/2020,All,All,All,$,129000000,10266000000
Exports,2019,02/04/2019,Tuesday,31/03/2020,All,All,All,$,228000000,10494000000
Exports,2019,03/04/2019,Wednesday,01/04/2020,All,All,All,$,210000000,10704000000
Exports,2019,04/04/2019,Thursday,02/04/2020,All,All,All,$,179000000,10884000000
Exports,2019,05/04/2019,Friday,03/04/2020,All,All,All,$,183000000,11067000000
Exports,2019,06/04/2019,Saturday,04/04/2020,All,All,All,$,137000000,11204000000
Exports,2019,07/04/2019,Sunday,05/04/2020,All,All,All,$,197000000,11401000000
Exports,2019,08/04/2019,Monday,06/04/2020,All,All,All,$,154000000,11554000000
Exports,2019,09/04/2019,Tuesday,07/04/2020,All,All,All,$,212000000,11767000000
Exports,2019,10/04/2019,Wednesday,08/04/2020,All,All,All,$,200000000,11966000000
Exports,2019,11/04/2019,Thursday,09/04/2020,All,All,All,$,167000000,12133000000
Exports,2019,12/04/2019,Friday,10/04/2020,All,All,All,$,258000000,12391000000
Exports,2019,13/04/2019,Saturday,11/04/2020,All,All,All,$,135000000,12526000000
Exports,2019,14/04/2019,Sunday,12/04/2020,All,All,All,$,256000000,12783000000
Exports,2019,15/04/2019,Monday,13/04/2020,All,All,All,$,159000000,12941000000
Exports,2019,16/04/2019,Tuesday,14/04/2020,All,All,All,$,303000000,13245000000
Exports,2019,17/04/2019,Wednesday,15/04/2020,All,All,All,$,197000000,13441000000
Exports,2019,18/04/2019,Thursday,16/04/2020,All,All,All,$,158000000,13599000000
Exports,2019,19/04/2019,Friday,17/04/2020,All,All,All,$,188000000,13787000000
Exports,2019,20/04/2019,Saturday,18/04/2020,All,All,All,$,107000000,13894000000
Exports,2019,21/04/2019,Sunday,19/04/2020,All,All,All,$,233000000,14127000000
Exports,2019,22/04/2019,Monday,20/04/2020,All,All,All,$,106000000,14233000000
Exports,2019,23/04/2019,Tuesday,21/04/2020,All,All,All,$,216000000,14449000000
Exports,2019,24/04/2019,Wednesday,22/04/2020,All,All,All,$,177000000,14626000000
Exports,2019,25/04/2019,Thursday,23/04/2020,All,All,All,$,120000000,14746000000
Exports,2019,26/04/2019,Friday,24/04/2020,All,All,All,$,183000000,14929000000
Exports,2019,27/04/2019,Saturday,25/04/2020,All,All,All,$,128000000,15057000000
Exports,2019,28/04/2019,Sunday,26/04/2020,All,All,All,$,167000000,15224000000
Exports,2019,29/04/2019,Monday,27/04/2020,All,All,All,$,163000000,15388000000
Exports,2019,30/04/2019,Tuesday,28/04/2020,All,All,All,$,230000000,15618000000
Exports,2019,01/05/2019,Wednesday,29/04/2020,All,All,All,$,150000000,15767000000
Exports,2019,02/05/2019,Thursday,30/04/2020,All,All,All,$,126000000,15893000000
Exports,2019,03/05/2019,Friday,01/05/2020,All,All,All,$,217000000,16110000000
Exports,2019,04/05/2019,Saturday,02/05/2020,All,All,All,$,103000000,16213000000
Exports,2019,05/05/2019,Sunday,03/05/2020,All,All,All,$,204000000,16417000000
Exports,2019,06/05/2019,Monday,04/05/2020,All,All,All,$,157000000,16574000000
Exports,2019,07/05/2019,Tuesday,05/05/2020,All,All,All,$,233000000,16807000000
Exports,2019,08/05/2019,Wednesday,06/05/2020,All,All,All,$,229000000,17036000000
Exports,2019,09/05/2019,Thursday,07/05/2020,All,All,All,$,124000000,17160000000
Exports,2019,10/05/2019,Friday,08/05/2020,All,All,All,$,196000000,17356000000
Exports,2019,11/05/2019,Saturday,09/05/2020,All,All,All,$,141000000,17497000000
Exports,2019,12/05/2019,Sunday,10/05/2020,All,All,All,$,164000000,17661000000
Exports,2019,13/05/2019,Monday,11/05/2020,All,All,All,$,176000000,17837000000
Exports,2019,14/05/2019,Tuesday,12/05/2020,All,All,All,$,227000000,18064000000
Exports,2019,15/05/2019,Wednesday,13/05/2020,All,All,All,$,242000000,18306000000
Exports,2019,16/05/2019,Thursday,14/05/2020,All,All,All,$,131000000,18437000000
Exports,2019,17/05/2019,Friday,15/05/2020,All,All,All,$,216000000,18653000000
Exports,2019,18/05/2019,Saturday,16/05/2020,All,All,All,$,127000000,18780000000
Exports,2019,19/05/2019,Sunday,17/05/2020,All,All,All,$,222000000,19002000000
Exports,2019,20/05/2019,Monday,18/05/2020,All,All,All,$,148000000,19150000000
Exports,2019,21/05/2019,Tuesday,19/05/2020,All,All,All,$,159000000,19309000000
Exports,2019,22/05/2019,Wednesday,20/05/2020,All,All,All,$,220000000,19529000000
Exports,2020,01/02/2020,Saturday,01/02/2020,All,All,All,$,108000000,108000000
Exports,2020,02/02/2020,Sunday,02/02/2020,All,All,All,$,166000000,275000000
Exports,2020,03/02/2020,Monday,03/02/2020,All,All,All,$,107000000,382000000
Exports,2020,04/02/2020,Tuesday,04/02/2020,All,All,All,$,175000000,557000000
Exports,2020,05/02/2020,Wednesday,05/02/2020,All,All,All,$,150000000,707000000
Exports,2020,06/02/2020,Thursday,06/02/2020,All,All,All,$,173000000,880000000
Exports,2020,07/02/2020,Friday,07/02/2020,All,All,All,$,159000000,1039000000
Exports,2020,08/02/2020,Saturday,08/02/2020,All,All,All,$,76000000,1115000000
Exports,2020,09/02/2020,Sunday,09/02/2020,All,All,All,$,60000000,1175000000
Exports,2020,10/02/2020,Monday,10/02/2020,All,All,All,$,120000000,1295000000
Exports,2020,11/02/2020,Tuesday,11/02/2020,All,All,All,$,155000000,1450000000
Exports,2020,12/02/2020,Wednesday,12/02/2020,All,All,All,$,155000000,1605000000
Exports,2020,13/02/2020,Thursday,13/02/2020,All,All,All,$,169000000,1774000000
Exports,2020,14/02/2020,Friday,14/02/2020,All,All,All,$,157000000,1932000000
Exports,2020,15/02/2020,Saturday,15/02/2020,All,All,All,$,136000000,2067000000
Exports,2020,16/02/2020,Sunday,16/02/2020,All,All,All,$,153000000,2220000000
Exports,2020,17/02/2020,Monday,17/02/2020,All,All,All,$,257000000,2477000000
Exports,2020,18/02/2020,Tuesday,18/02/2020,All,All,All,$,214000000,2691000000
Exports,2020,19/02/2020,Wednesday,19/02/2020,All,All,All,$,240000000,2931000000
Exports,2020,20/02/2020,Thursday,20/02/2020,All,All,All,$,123000000,3054000000
Exports,2020,21/02/2020,Friday,21/02/2020,All,All,All,$,271000000,3325000000
Exports,2020,22/02/2020,Saturday,22/02/2020,All,All,All,$,90000000,3415000000
Exports,2020,23/02/2020,Sunday,23/02/2020,All,All,All,$,259000000,3674000000
Exports,2020,24/02/2020,Monday,24/02/2020,All,All,All,$,222000000,3896000000
